ID;T_ID;T_Gen;T_sex;Month;Season;Year;Location;Beat;Prey_code_DV;P_Sp_code;P_species;Age_group;P_Sex_Code;P_Sex;Remarks;reserve_cl;reserve_nm;2km_OF_Village;250_OF_water
1;T1;1;2;4;S;2009;MADLA;228;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;1;1
2;T1;1;2;4;S;2009;JUDI;224;W;5;SAMBAR;ADULT;1;MALE;KILL DATE 26.04.2009;2;core_area;0;0
3;T1;1;2;4;S;2009;BHADAR;228;W;5;SAMBAR;ADULT;2;FEMALE;KILL DATE 14.04.2009;2;core_area;0;1
4;T1;1;2;4;S;2009;JUDI;226;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
5;T1;1;2;4;S;2009;PIPARTOLA;414;W;5;SAMBAR;ADULT;1;MALE;WITNESSED KILLING;2;core_area;0;1
6;T1;1;2;6;S;2009;JUDI;226;W;6;CHEETAL;ADULT;1;MALE;2 DAYS OLD KILL;2;core_area;0;0
7;T1;1;2;6;S;2009;PIPARTOLA;222;W;5;SAMBAR;ADULT;2;FEMALE;1 DAY OLD KILL;2;core_area;0;1
8;T1;1;2;6;S;2009;PIPARTOLA;424;W;4;NILGAI;UNKNOWN;1;MALE;3 DAY OLD KILL;2;core_area;0;1
9;T1;1;2;6;S;2009;PIPARTOLA;222;W;5;SAMBAR;ADULT;2;FEMALE;KILL HAPPENED DURING NIGHT;2;core_area;0;1
10;T1;1;2;7;R;2009;NARARAN;404;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
11;T1;1;2;8;R;2009;PIPARTOLA;222;W;5;SAMBAR;ADULT;2;FEMALE;3 DAY OLD KILL;2;core_area;0;1
12;T1;1;2;8;R;2009;BADGADI;493;W;4;NILGAI;UNKNOWN;1;MALE;KILL HAPPENED DURING NIGHT;2;core_area;0;0
13;T1;1;2;8;R;2009;PIPARTOLA;424;W;5;SAMBAR;ADULT;1;MALE;4 DAY OLD KILL;2;core_area;0;1
14;T1;1;2;9;R;2009;JUDI;224;W;5;SAMBAR;ADULT;1;MALE;4 DAY OLD KILL;2;core_area;0;0
15;T1;1;2;10;R;2009;JUDI;224;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;1
16;T1;1;2;11;W;2009;PIPARTOLA;222;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
17;T1;1;2;11;W;2009;KHARIYA;434;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
18;T1;1;2;12;W;2009;KHARIYA;434;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
19;T1;1;2;3;S;2010;PIPARTOLA;624;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
20;T1;1;2;4;S;2010;BASAI NALA;1322;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
21;T1;1;2;4;S;2010;CHAPNER JHIRIYA;426;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
22;T1;1;2;4;S;2010;BHADAR;429;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
23;T1;1;2;4;S;2010;GANDLADA NALA;424;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
24;T1;1;2;4;S;2010;EMILIA SEHA;1;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
25;T1;1;2;4;S;2010;PIPARTOLA;222;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
26;T1;1;2;4;S;2010;NARARAN;413;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
27;T1;1;2;4;S;2010;NUNKHAR;424;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
28;T1;1;2;6;S;2010;KHARIYA;436;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
29;T1;1;2;6;S;2010;NARARAN;414;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
30;T1;1;2;6;S;2010;NARARAN;413;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
31;T1;1;2;6;S;2010;PIPARTOLA;222;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
32;T1;1;2;6;S;2010;JALAU LINE;426;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
33;T1;1;2;7;R;2010;KATARI;1332;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
34;T1;1;2;7;R;2010;KATARI;1332;W;4;NILGAI;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;1
35;T1;1;2;7;R;2010;KATARI;1332;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
36;T1;1;2;8;R;2010;BBC;1331;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;2;core_area;0;0
37;T1;1;2;8;R;2010;KUDAN;1324;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;1;buffer_zone;0;0
38;T1;1;2;8;R;2010;UNKNOWN;1323;W;4;NILGAI;UNKNOWN;2;FEMALE;NO REMARKS;1;buffer_zone;1;0
39;T1;1;2;8;R;2010;UNKNOWN;1323;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
40;T1;1;2;8;R;2010;PIPARTOLA;222;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
41;T1;1;2;9;R;2010;KHARIYASOUTH HINAUTA;434;W;5;SAMBAR;ADULT;1;MALE;2 DAYS OLD KILL;2;core_area;0;0
42;T1;1;2;9;R;2010;SOUTH HINAUTA;434;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
43;T1;1;2;9;R;2010;KUDAN;1324;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
44;T1;1;2;10;R;2010;NARARAN;413;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
45;T1;1;2;10;R;2010;KHARIYA;427;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
46;T1;1;2;11;W;2010;BILHATA;429;W;4;NILGAI;UNKNOWN;2;FEMALE;NO REMARKS;2;core_area;0;0
47;T1;1;2;11;W;2010;KHARIYA;424;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
48;T1;1;2;11;W;2010;KHARIYA;424;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
49;T1;1;2;11;W;2010;KHARIYA;434;W;9;CARNIVORES;UNKNOWN;3;UNKNOWN;Leopard;2;core_area;0;0
50;T1;1;2;12;W;2010;KHARIYA;436;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
51;T1;1;2;12;W;2010;BBC;1331;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
52;T1;1;2;12;W;2010;KHARIYA;436;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;2;core_area;0;0
53;T1;1;2;1;W;2011;PIPARTOLA;424;W;5;SAMBAR;YOUNG;3;UNKNOWN;KILL OF SAMBAR(KID);2;core_area;0;0
54;T1;1;2;1;W;2011;KATARIKUDAN;1324;W;5;SAMBAR;ADULT;1;MALE;KILL OF 1 SAMBAR 1324 KUDAN;1;buffer_zone;0;0
55;T1;1;2;1;W;2011;BHADAR;428;W;5;SAMBAR;ADULT;1;MALE;KILL OF 1 SAMBAR IN EMILIA;2;core_area;0;1
56;T1;1;2;2;W;2011;KHARIYA;436;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
57;T1;1;2;2;W;2011;BILHATA;422;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
58;T1;1;2;2;W;2011;NARARAN;413;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
59;T1;1;2;2;W;2011;KHARIYA;436;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;1
60;T1;1;2;2;W;2011;KHARIYA;424;W;5;SAMBAR;ADULT;2;FEMALE;2 DAYS OLD KILL;2;core_area;0;0
61;T1;1;2;3;S;2011;KHARIYA;434;W;5;SAMBAR;ADULT;1;MALE;T-3 4 T-4 WERE BOTH TOGETHER;2;core_area;0;0
62;T1;1;2;3;S;2011;KHARIYA;436;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
63;T1;1;2;3;S;2011;KHARIYA;427;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
64;T1;1;2;3;S;2011;PIPARTOLA;424;W;4;NILGAI;UNKNOWN;1;MALE;423 4 424 WITHIN THE BOUNDRY OF BANDSAW;2;core_area;0;0
65;T1;1;2;4;S;2011;KHARIYA;427;W;5;SAMBAR;ADULT;2;FEMALE;2 DAYS OLD KILL;2;core_area;0;0
66;T1;1;2;4;S;2011;BHADAR;428;W;5;SAMBAR;ADULT;1;MALE;WITNESSED KILLING;1;buffer_zone;1;0
67;T1;1;2;4;S;2011;KATARI;1323;W;5;SAMBAR;ADULT;2;FEMALE;KILL HAPPENED AT 4:00 AM;1;buffer_zone;1;0
68;T1;1;2;4;S;2011;KHARIYA;427;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;1;buffer_zone;1;0
69;T1;1;2;4;S;2011;BBC;1331;W;9;BIRD;ADULT;1;MALE;Peocock;2;core_area;0;0
70;T1;1;2;6;S;2011;KHARIYA;427;W;5;SAMBAR;ADULT;2;FEMALE;T-1 VOLUNTEER HAS WITNESSED WHILE EATING;1;buffer_zone;1;0
71;T1;1;2;6;S;2011;BHADAR;428;W;5;SAMBAR;ADULT;1;MALE;2 SAMBAR (KID);2;core_area;0;0
72;T1;1;2;6;S;2011;BUNDELA BABA CAMP;1331;W;5;SAMBAR;ADULT;1;MALE;2 DAYS OLD KILL;1;buffer_zone;1;0
73;T1;1;2;6;S;2011;KHARIYA;427;W;5;SAMBAR;ADULT;1;MALE;PROBOBLY 14 DAYS OLD KILL;1;buffer_zone;1;0
74;T1;1;2;6;S;2011;PIPARTOLA;423;W;5;SAMBAR;ADULT;1;MALE;1 DAY OLD KILL;2;core_area;0;0
75;T1;1;2;6;S;2011;PIPARTOLA;424;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
76;T1;1;2;6;S;2011;WEST HINAUTA;424;W;4;NILGAI;UNKNOWN;2;FEMALE;NO REMARKS;2;core_area;0;0
77;T1;1;2;7;R;2011;KATARI;1322;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
78;T1;1;2;8;R;2011;BBC;1338;D;1;COW;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
79;T1;1;2;8;R;2011;BBC;1332;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
80;T1;1;2;8;R;2011;BBC;1332;W;4;NILGAI;UNKNOWN;2;FEMALE;2 YEARS(APPROX);1;HDL;1;1
81;T1;1;2;8;R;2011;JUDI;226;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
82;T1;1;2;9;R;2011;JUDI;224;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
83;T1;1;2;9;R;2011;WEST HINAUTA;431;W;5;SAMBAR;ADULT;1;MALE;T-1 VOLUNTEER HAS WITNESSED WHILE EATING;2;core_area;0;0
84;T1;1;2;9;R;2011;PIPARTOLA;22;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
85;T1;1;2;9;R;2011;JUDI;224;W;9;CARNIVORES;YOUNG;3;UNKNOWN;1 YEAR (APPROX) leopard;2;core_area;0;0
86;T1;1;2;9;R;2011;KHARIYA;426;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
87;T1;1;2;9;R;2011;KHARIYA;426;W;5;SAMBAR;ADULT;2;FEMALE;T-1 VOLUNTEER HAS WITNESSED WHILE EATING;2;core_area;0;0
88;T1;1;2;10;R;2011;KHARIYA;426;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
89;T1;1;2;10;R;2011;RAUPURA;649;W;7;WILDPIG;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
90;T1;1;2;10;R;2011;BBC;1338;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
91;T1;1;2;10;R;2011;KHARIYA;426;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
92;T1;1;2;12;W;2011;JUDI;224;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
93;T1;1;2;12;W;2011;JUDI;224;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
94;T1;1;2;1;W;2012;KATARI;1332;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;1;buffer_zone;0;0
95;T1;1;2;1;W;2012;JUDI;224;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
96;T1;1;2;1;W;2012;PIPARTOLA;222;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
97;T1;1;2;2;W;2012;WEST HINAUTA;424;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
98;T1;1;2;2;W;2012;SOUTH HINAUTA;434;W;6;CHEETAL;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
99;T1;1;2;3;S;2012;SOUTH HINAUTA;434;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
100;T1;1;2;3;S;2012;PIPARTOLA;424;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
101;T1;1;2;3;S;2012;WEST HINAUTA;424;D;1;COW;YOUNG;2;UNKNOWN;MALE;2;core_area;0;0
102;T1;1;2;3;S;2012;JUDI;227;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
103;T1;1;2;3;S;2012;PIPARTOLA;424;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
104;T1;1;2;3;S;2012;BHADAR;429;W;6;CHEETAL;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
105;T1;1;2;3;S;2012;KATARI;1332;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
106;T1;1;2;4;S;2012;CHAUKAN;643;W;5;SAMBAR;ADULT;2;FEMALE;KILL HAPPENED ON 01.04.2012;1;HDL;1;1
107;T1;1;2;4;S;2012;KHARIYA;426;W;5;SAMBAR;ADULT;2;FEMALE;KILL HAPPENED ON 04.04.2012;2;core_area;0;0
108;T1;1;2;4;S;2012;PIPARTOLA;424;W;5;SAMBAR;ADULT;3;UNKNOWN;P-111 and T-1 WERE TOGETHER EATING THE KILL;2;core_area;0;0
109;T1;1;2;4;S;2012;BBC;1338;W;5;SAMBAR;ADULT;1;MALE;1 DAY OLD KILL;2;core_area;0;0
110;T1;1;2;4;S;2012;WEST HINAUTA;424;W;5;SAMBAR;ADULT;2;FEMALE;KILL HAPPENED ON 24.04.2012 AT 11 PM;2;core_area;0;0
111;T1;1;2;4;S;2012;BHADAR;419;W;5;SAMBAR;ADULT;2;FEMALE;KILL HAPPENED ON 10.04.2012 NIGHT;2;core_area;0;0
112;T1;1;2;4;S;2012;PIPARTOLA;424;W;5;SAMBAR;ADULT;2;FEMALE;T-1 TEAM HAS WITNESSED THE KILL;2;core_area;0;0
113;T1;1;2;4;S;2012;JUDI;226;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;1
114;T1;1;2;4;S;2012;PIPARTOLA;423;W;6;CHEETAL;ADULT;1;MALE;KILL MAY HAVE HAPPENED ON 31.04.2012 AT 7 AM;2;core_area;0;0
115;T1;1;2;6;S;2012;PIPARTOLA;423;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
116;T1;1;2;6;S;2012;PIPARTOLA;424;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
117;T1;1;2;7;R;2012;BHADAR;428;W;5;SAMBAR;ADULT;2;FEMALE;2 DAYS OLD KILL;2;core_area;0;1
118;T1;1;2;8;R;2012;PIPARTOLA;223;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
119;T1;1;2;8;R;2012;KHARIYA;434;W;5;SAMBAR;ADULT;2;FEMALE;1 DAY OLD KILL;2;core_area;0;0
120;T1;1;2;8;R;2012;KHARIYA;434;W;5;SAMBAR;ADULT;2;FEMALE;FRESH KILL;2;core_area;0;0
121;T1;1;2;9;R;2012;NARARAN;413;W;4;NILGAI;UNKNOWN;1;MALE;NO REMARKS;2;core_area;0;0
122;T1;1;2;9;R;2012;BHADAR;422;W;5;SAMBAR;ADULT;2;FEMALE;2 DAYS OLD KILL;2;core_area;0;1
123;T1;1;2;10;R;2012;KHARIYA;434;W;4;NILGAI;UNKNOWN;2;FEMALE;2 DAYS OLD KILL;2;core_area;0;0
124;T1;1;2;10;R;2012;BHADAR;428;W;6;CHEETAL;ADULT;2;FEMALE;2 DAYS OLD KILL;2;core_area;0;0
125;T1;1;2;10;R;2012;BBC;1331;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
126;T1;1;2;11;W;2012;BBC;1331;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;1
127;T1;1;2;11;W;2012;BHADAR;428;W;5;SAMBAR;ADULT;1;MALE;KID;2;core_area;0;0
128;T1;1;2;12;W;2012;KHARIYA;436;W;5;SAMBAR;ADULT;1;MALE;FRESH KILL;2;core_area;0;1
129;T1;1;2;1;W;2013;BBC;1331;W;4;NILGAI;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
130;T1;1;2;1;W;2013;BBC;1331;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
131;T1;1;2;2;W;2013;KATARI ABHYA;1322;W;5;SAMBAR;ADULT;3;UNKNOWN;2 DAYS OLD KILL;1;HDL;1;1
132;T1;1;2;2;W;2013;BBC;1332;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
133;T1;1;2;3;S;2013;SOUTH HINAUTA;434;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
134;T1;1;2;4;S;2013;KHARIYA;427;W;5;SAMBAR;ADULT;1;MALE;1 DAY OLD KILL;2;core_area;0;0
135;T1;1;2;4;S;2013;KHARIYA;426;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
136;T1;1;2;4;S;2013;KHARIYA;427;W;5;SAMBAR;ADULT;2;FEMALE;FRESH;1;buffer_zone;1;0
137;T1;1;2;4;S;2013;KHARIYA;427;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
138;T1;1;2;4;S;2013;KHARIYA;427;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
139;T1;1;2;4;S;2013;BHADAR;428;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
140;T2;1;2;9;R;2009;BADAUR;547;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
141;T2;1;2;9;R;2009;JARGHOWA;1361;D;1;COW;YOUNG;2;UNKNOWN;MALE;2;core_area;0;0
142;T2;1;2;9;R;2009;RAMPURA;1356;W;4;NILGAI;UNKNOWN;1;MALE;2 DAYS OLD KILL;2;core_area;1;0
143;T2;1;2;9;R;2009;JARGHOWA;1361;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;HDL;1;1
144;T2;1;2;9;R;2009;BADAUR;542;W;4;NILGAI;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
145;T2;1;2;10;R;2009;AKOLA;402;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;2 DAYS OLD KILL(NOT CLEAR);1;HDL;1;1
146;T2;1;2;11;W;2009;RAJABARIYA;383;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;1
147;T2;1;2;12;W;2009;BADAUR;547;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;0;0
148;T2;1;2;12;W;2009;RAMPURA;1356;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;1;0
149;T2;1;2;3;S;2010;MAHUAMOD;1339;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
150;T2;1;2;5;S;2010;KANDWAHA;1348;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
151;T2;1;2;5;S;2010;RAMPURA;1356;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;1;0
152;T2;1;2;5;S;2010;KANDWAHA;1348;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
153;T2;1;2;5;S;2010;SOUTH HINAUTA;540;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
154;T2;1;2;6;S;2010;KANDWAHA;1348;W;7;WILDPIG;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
155;T2;1;2;6;S;2010;RAMPURA;1355;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
156;T2;1;2;6;S;2010;RAMPURA;1355;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
157;T2;1;2;6;S;2010;JARGHOWA;382;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
158;T2;1;2;6;S;2010;JARGHOWA;382;W;5;SAMBAR;ADULT;3;UNKNOWN;NO REMARKS;2;core_area;0;0
159;T2;1;2;7;R;2010;ITWATEK;1366;D;1;COW;ADULT;1;MALE;2 DAYS OLD KILL(NOT CLEAR);2;core_area;0;0
160;T2;1;2;9;R;2010;TARA;1352;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;1;buffer_zone;1;0
161;T2;1;2;9;R;2010;AMJHIRYA;1;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
162;T2;1;2;10;R;2010;KANDWAHA;1349;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
163;T2;1;2;10;R;2010;KHARIYA;536;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
164;T2;1;2;10;R;2010;RAMPURA;1356;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;1;0
165;T2;1;2;11;W;2010;KANDWAHA;1351;W;6;CHEETAL;ADULT;1;MALE;NO REMARKS;2;core_area;1;1
166;T2;1;2;12;W;2010;KANDWAHA;1348;UK;8;UNKNOWN;UNKNOWN;3;UNKNOWN;NO REMARKS;2;core_area;0;0
167;T2;1;2;12;W;2010;BADAUR;547;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
168;T2;1;2;9;R;2011;RAMPURA;1355;W;5;SAMBAR;ADULT;1;MALE;2 DAYS OLD KILL;2;core_area;0;0
169;T2;1;2;10;R;2011;RAMPURA;1355;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
170;T2;1;2;10;R;2011;JARGHOWA;548;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
171;T2;1;2;10;R;2011;KANDWAHA;1348;W;5;SAMBAR;YOUNG;3;UNKNOWN;T-2 CUBS COMMITTED THE KILL;2;core_area;0;1
172;T2;1;2;10;R;2011;BBC;138;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
173;T2;1;2;10;R;2011;KANDWAHA;1350;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;0
174;T2;1;2;11;W;2011;BADAUR;545;W;5;SAMBAR;ADULT;1;MALE;NO REMARKS;2;core_area;0;0
175;T2;1;2;11;W;2011;KANDWAHA;1350;D;2;BUFFALO;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;1
176;T2;1;2;11;W;2011;GANGAU WILD FOREST;259;D;1;COW;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;1;0
177;T2;1;2;12;W;2011;BBC;1338;D;2;BUFFALO;ADULT;2;FEMALE;KILL HAPPENED ON 26.11.2011;2;core_area;0;0
178;T2;1;2;12;W;2011;KANDWAHA;1350;W;6;CHEETAL;YOUNG;3;UNKNOWN;1 YEAR OLD SPOTTED DEER BABY;2;core_area;0;0
179;T2;1;2;12;W;2011;BADAUR;545;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
180;T2;1;2;12;W;2011;TARA;1352;D;1;COW;ADULT;1;MALE;NO REMARKS;1;buffer_zone;1;0
181;T2;1;2;12;W;2011;UTTAR BANDI;404;W;5;SAMBAR;ADULT;2;FEMALE;FOREST AREA BESIDES OF PANNA- AMANGANJ ROAD;1;buffer_zone;0;1
182;T2;1;2;12;W;2011;ITWATEK;1367;W;5;SAMBAR;ADULT;2;FEMALE;1 DAY OLD KILL;2;core_area;0;0
183;T2;1;2;12;W;2011;UTTAR BANDI;406;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;1
184;T2;1;2;1;W;2012;RAMPURA SANCTURY;1368;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;1;0
185;T2;1;2;1;W;2012;RAMPURA SANCTURY;1368;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;1;buffer_zone;0;0
186;T2;1;2;1;W;2012;RAMPURA SANCTURY;1368;W;5;SAMBAR;YOUNG;3;UNKNOWN;50 METRES AWAY FROM SAMBAR KILL;1;buffer_zone;0;0
187;T2;1;2;1;W;2012;UTTAR BANDI;404;D;1;COW;ADULT;2;FEMALE;FOREST AREA WHICH 150 MTS AWAY FROM PANNA-AMANGANJ ROAD;1;HDL;1;1
188;T2;1;2;1;W;2012;AKOLA;400;D;1;COW;ADULT;1;MALE;FOREST AREA WHICH 100 MTS AWAY FROM PANNA-AMANGANJ ROAD;1;buffer_zone;0;0
189;T2;1;2;1;W;2012;JARGHOWA;548;W;5;SAMBAR;ADULT;2;FEMALE;NO REMARKS;2;core_area;0;0
190;T2;1;2;2;W;2012;BADAUR;545;W;5;SAMBAR;YOUNG;3;UNKNOWN;NO REMARKS;2;core_area;0;0
191;T2;1;2;2;W;2012;TARA;1352;W;5;SAMBAR;ADULT;1;MALE;KILL WITNESSED THROUGH ELEPHANTS;1;buffer_zone;1;0
192;T2;1;2;2;W;2012;KANDWAHA;1351;W;7;WILDPIG;ADULT;2;FEMALE;"KILL HAPPENED ON 17.02.2012 AT NIGHT 9.30 PM BUT; NONE OF THE T-2 CUBS HAD EATEN.";2;core_area;1;1
193;T2;1;2;2;W;2012;KANDWAHA;1350;D;1;COW;ADULT;1;MALE;NO REMARKS;2;core_area;1;0
194;T2;1;2;2;W;2012;MAHUAMOD;1340;W;9;CARNIVORES;ADULT;1;MALE;Leopard DID NOT TOUCH LEOPARD MEAT;2;core_area;0;0
